index,brand,gender,size,title,category,size_detail
813,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",스마트스타일앵클팬츠(체크),팬츠·슬랙스,"[{""허리둘레(신체)"": ""57~63"", ""엉덩이둘레"": ""84"", ""밑위길이"": ""21"", ""허벅지폭"": ""27"", ""밑단폭"": ""14.5""}, {""허리둘레(신체)"": ""60~66"", ""엉덩이둘레"": ""88"", ""밑위길이"": ""21.5"", ""허벅지폭"": ""28.5"", ""밑단폭"": ""15""}, {""허리둘레(신체)"": ""63~69"", ""엉덩이둘레"": ""92"", ""밑위길이"": ""22.5"", ""허벅지폭"": ""29.5"", ""밑단폭"": ""16""}, {""허리둘레(신체)"": ""69~75"", ""엉덩이둘레"": ""98"", ""밑위길이"": ""23.5"", ""허벅지폭"": ""31.5"", ""밑단폭"": ""16.5""}, {""허리둘레(신체)"": ""75~81"", ""엉덩이둘레"": ""104"", ""밑위길이"": ""24.5"", ""허벅지폭"": ""33"", ""밑단폭"": ""17""}, {""허리둘레(신체)"": ""81~87"", ""엉덩이둘레"": ""110"", ""밑위길이"": ""25.5"", ""허벅지폭"": ""35"", ""밑단폭"": ""18""}, {""허리둘레(신체)"": ""87~93"", ""엉덩이둘레"": ""116"", ""밑위길이"": ""26.5"", ""허벅지폭"": ""37"", ""밑단폭"": ""18.5""}]"
814,Uniqlo,female,"[""S"", ""M"", ""L"", ""XL""]",스트라이프롱랩재킷(HPJ),재킷·코트,"[{""가슴너비"": ""44"", ""어깨길이"": ""36.5"", ""전체길이B"": ""64.5""}, {""가슴너비"": ""46"", ""어깨길이"": ""37.5"", ""전체길이B"": ""66.5""}, {""가슴너비"": ""49"", ""어깨길이"": ""39"", ""전체길이B"": ""68.5""}, {""가슴너비"": ""52"", ""어깨길이"": ""40.5"", ""전체길이B"": ""70.5""}]"
815,Uniqlo,BABY,"[""80"", ""90"", ""100""]",BN SPC그래픽T(반팔)C,신생아,"[{""가슴너비"": ""31"", ""전체팔길이"": ""22"", ""전체길이A"": ""33""}, {""가슴너비"": ""33"", ""전체팔길이"": ""24"", ""전체길이A"": ""36""}, {""가슴너비"": ""35"", ""전체팔길이"": ""26"", ""전체길이A"": ""39""}]"
816,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",히트텍V넥T(9부),히트텍,"[{""가슴너비"": ""39"", ""소매길이"": ""50"", ""전체길이A"": ""63"", ""어깨너비"": ""36"", ""목파임"": ""18.5""}, {""가슴너비"": ""42"", ""소매길이"": ""51.5"", ""전체길이A"": ""66"", ""어깨너비"": ""37.5"", ""목파임"": ""19""}, {""가슴너비"": ""45"", ""소매길이"": ""53.5"", ""전체길이A"": ""69"", ""어깨너비"": ""39"", ""목파임"": ""19.5""}, {""가슴너비"": ""48"", ""소매길이"": ""55"", ""전체길이A"": ""72"", ""어깨너비"": ""40.5"", ""목파임"": ""20""}, {""가슴너비"": ""52"", ""소매길이"": ""56.5"", ""전체길이A"": ""75"", ""어깨너비"": ""42.5"", ""목파임"": ""20.5""}, {""가슴너비"": ""56"", ""소매길이"": ""57.5"", ""전체길이A"": ""77"", ""어깨너비"": ""44.5"", ""목파임"": ""21""}, {""가슴너비"": ""60"", ""소매길이"": ""59"", ""전체길이A"": ""79"", ""어깨너비"": ""46"", ""목파임"": ""21.5""}]"
817,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",모헤어블렌드롱가디건(긴팔),가디건·니트,"[{""가슴너비"": ""52"", ""전체팔길이"": ""71.5"", ""전체길이A"": ""85""}, {""가슴너비"": ""54.5"", ""전체팔길이"": ""73"", ""전체길이A"": ""87""}, {""가슴너비"": ""57"", ""전체팔길이"": ""74"", ""전체길이A"": ""89""}, {""가슴너비"": ""60"", ""전체팔길이"": ""75.5"", ""전체길이A"": ""91""}, {""가슴너비"": ""63"", ""전체팔길이"": ""76.5"", ""전체길이A"": ""93""}, {""가슴너비"": ""66"", ""전체팔길이"": ""77"", ""전체길이A"": ""95""}, {""가슴너비"": ""69"", ""전체팔길이"": ""79"", ""전체길이A"": ""97""}]"
818,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""3XL""]",프리미엄리넨셔츠(긴팔)16SS,셔츠·블라우스,"[{""가슴너비"": ""46"", ""전체팔길이"": ""74.5"", ""어깨길이"": ""37"", ""전체길이B"": ""61""}, {""가슴너비"": ""48"", ""전체팔길이"": ""76"", ""어깨길이"": ""38"", ""전체길이B"": ""63""}, {""가슴너비"": ""50"", ""전체팔길이"": ""77.5"", ""어깨길이"": ""39"", ""전체길이B"": ""65""}, {""가슴너비"": ""53"", ""전체팔길이"": ""79"", ""어깨길이"": ""40.5"", ""전체길이B"": ""67""}, {""가슴너비"": ""56"", ""전체팔길이"": ""80.5"", ""어깨길이"": ""42"", ""전체길이B"": ""69""}, {""가슴너비"": ""59"", ""전체팔길이"": ""81"", ""어깨길이"": ""43"", ""전체길이B"": ""70""}, {""가슴너비"": ""62"", ""전체팔길이"": ""81.5"", ""어깨길이"": ""44"", ""전체길이B"": ""71""}]"
819,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL""]",캐시미어모크넥스웨터(긴팔),가디건·니트,"[{""가슴너비"": ""47"", ""소매길이"": ""59"", ""전체길이A"": ""62"", ""어깨너비"": ""39""}, {""가슴너비"": ""50"", ""소매길이"": ""61"", ""전체길이A"": ""65"", ""어깨너비"": ""40.5""}, {""가슴너비"": ""53"", ""소매길이"": ""62.5"", ""전체길이A"": ""68"", ""어깨너비"": ""42""}, {""가슴너비"": ""57"", ""소매길이"": ""64"", ""전체길이A"": ""71"", ""어깨너비"": ""44""}]"
820,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",플란넬체크셔츠(긴팔),플란넬컬렉션,"[{""가슴너비"": ""49"", ""어깨너비"": ""42.5"", ""전체길이B"": ""70""}, {""가슴너비"": ""52"", ""어깨너비"": ""44"", ""전체길이B"": ""72""}, {""가슴너비"": ""55"", ""어깨너비"": ""45.5"", ""전체길이B"": ""74""}, {""가슴너비"": ""58"", ""어깨너비"": ""47"", ""전체길이B"": ""76""}, {""가슴너비"": ""62"", ""어깨너비"": ""49"", ""전체길이B"": ""79""}, {""가슴너비"": ""66"", ""어깨너비"": ""51"", ""전체길이B"": ""80""}, {""가슴너비"": ""70"", ""어깨너비"": ""53"", ""전체길이B"": ""81""}]"
821,Uniqlo,KIDS,"[""S"", ""M"", ""L"", ""XL""]",BOYS스웨트팬츠,캐주얼 팬츠(전시안함),"[{""밑위길이"": ""21.5"", ""엉덩이둘레"": ""72"", ""밑단폭"": ""10"", ""허벅지폭"": ""22.5"", ""다리길이"": ""46.5""}, {""밑위길이"": ""23"", ""엉덩이둘레"": ""78"", ""밑단폭"": ""10.5"", ""허벅지폭"": ""24.5"", ""다리길이"": ""54""}, {""밑위길이"": ""24"", ""엉덩이둘레"": ""82"", ""밑단폭"": ""11"", ""허벅지폭"": ""26"", ""다리길이"": ""59.5""}, {""밑위길이"": ""25"", ""엉덩이둘레"": ""86"", ""밑단폭"": ""11.5"", ""허벅지폭"": ""27.5"", ""다리길이"": ""65""}]"
822,Uniqlo,KIDS,"[""100"", ""110"", ""120"", ""130"", ""140"", ""150""]",BOYS Disney스웨트셔츠(긴팔)C,스웨트컬렉션,"[{""가슴너비"": ""34"", ""소매길이"": ""32"", ""전체길이A"": ""40"", ""어깨너비"": ""27.5""}, {""가슴너비"": ""36"", ""소매길이"": ""36.5"", ""전체길이A"": ""43"", ""어깨너비"": ""29""}, {""가슴너비"": ""38"", ""소매길이"": ""40.5"", ""전체길이A"": ""46"", ""어깨너비"": ""30.5""}, {""가슴너비"": ""40"", ""소매길이"": ""45"", ""전체길이A"": ""49"", ""어깨너비"": ""32""}, {""가슴너비"": ""42"", ""소매길이"": ""49"", ""전체길이A"": ""53"", ""어깨너비"": ""33.5""}, {""가슴너비"": ""45"", ""소매길이"": ""53"", ""전체길이A"": ""57"", ""어깨너비"": ""35.5""}]"
823,Uniqlo,female,"[""S"", ""M"", ""L"", ""XL""]",IDLF코듀로이셔츠(긴팔),셔츠·블라우스,"[{""가슴너비"": ""44.5"", ""소매길이"": ""56.5"", ""어깨너비"": ""39"", ""전체길이B"": ""61""}, {""가슴너비"": ""46.5"", ""소매길이"": ""57.5"", ""어깨너비"": ""40"", ""전체길이B"": ""63""}, {""가슴너비"": ""49.5"", ""소매길이"": ""58.5"", ""어깨너비"": ""41.5"", ""전체길이B"": ""65""}, {""가슴너비"": ""52.5"", ""소매길이"": ""59"", ""어깨너비"": ""43"", ""전체길이B"": ""67""}]"
824,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL""]",Disney스웨트팬츠,롱팬츠,"[{""허리둘레(신체)"": ""68~76"", ""엉덩이둘레"": ""98.5"", ""밑위길이"": ""25"", ""허벅지폭"": ""31"", ""밑단폭"": ""12.5""}, {""허리둘레(신체)"": ""76~84"", ""엉덩이둘레"": ""104.5"", ""밑위길이"": ""26"", ""허벅지폭"": ""33"", ""밑단폭"": ""13.5""}, {""허리둘레(신체)"": ""84~92"", ""엉덩이둘레"": ""110.5"", ""밑위길이"": ""26.5"", ""허벅지폭"": ""34.5"", ""밑단폭"": ""14""}, {""허리둘레(신체)"": ""92~100"", ""엉덩이둘레"": ""118"", ""밑위길이"": ""27.5"", ""허벅지폭"": ""37"", ""밑단폭"": ""15""}]"
825,Uniqlo,KIDS,"[""100"", ""110"", ""120"", ""130"", ""140"", ""150""]",BOYS Pixar그래픽T(반팔)C,UT,"[{""가슴너비"": ""32"", ""어깨길이"": ""27.5"", ""전체길이A"": ""42"", ""소매길이"": ""11""}, {""가슴너비"": ""34"", ""어깨길이"": ""29"", ""전체길이A"": ""45"", ""소매길이"": ""12.5""}, {""가슴너비"": ""36"", ""어깨길이"": ""30.5"", ""전체길이A"": ""48"", ""소매길이"": ""13.5""}, {""가슴너비"": ""38"", ""어깨길이"": ""32"", ""전체길이A"": ""51"", ""소매길이"": ""15""}, {""가슴너비"": ""40"", ""어깨길이"": ""33.5"", ""전체길이A"": ""55"", ""소매길이"": ""16""}, {""가슴너비"": ""43"", ""어깨길이"": ""35.5"", ""전체길이A"": ""59"", ""소매길이"": ""17""}]"
826,Uniqlo,BABY,"[""70"", ""80"", ""90""]",BN메쉬인너바디수트(슬리브리스)2PA 70~90cm,신생아,"[{""가슴너비"": ""23"", ""전체길이A"": ""41""}, {""가슴너비"": ""24"", ""전체길이A"": ""44""}, {""가슴너비"": ""25"", ""전체길이A"": ""47""}]"
827,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL""]",컷앤소이지쇼츠A,룸웨어,"[{""밑단폭"": ""25.5"", ""다리길이"": ""21"", ""밑위길이"": ""24"", ""엉덩이둘레"": ""96"", ""허벅지둘레"": ""31"", ""허리둘레(신체사이즈)"": ""68~76""}, {""밑단폭"": ""26.5"", ""다리길이"": ""22"", ""밑위길이"": ""24.5"", ""엉덩이둘레"": ""102"", ""허벅지둘레"": ""33"", ""허리둘레(신체사이즈)"": ""76~84""}, {""밑단폭"": ""27.5"", ""다리길이"": ""22.5"", ""밑위길이"": ""25.5"", ""엉덩이둘레"": ""108"", ""허벅지둘레"": ""34.5"", ""허리둘레(신체사이즈)"": ""84~92""}, {""밑단폭"": ""28.5"", ""다리길이"": ""23.5"", ""밑위길이"": ""26.5"", ""엉덩이둘레"": ""116"", ""허벅지둘레"": ""37"", ""허리둘레(신체사이즈)"": ""92~100""}]"
828,Uniqlo,male,"[""73"", ""76"", ""79"", ""82"", ""85"", ""88"", ""91""]",스트레치울노턱팬츠,롱팬츠,"[{""엉덩이둘레"": ""94"", ""허벅지둘레"": ""31""}, {""엉덩이둘레"": ""97"", ""허벅지둘레"": ""32""}, {""엉덩이둘레"": ""100"", ""허벅지둘레"": ""33""}, {""엉덩이둘레"": ""103"", ""허벅지둘레"": ""34""}, {""엉덩이둘레"": ""106"", ""허벅지둘레"": ""35""}, {""엉덩이둘레"": ""109"", ""허벅지둘레"": ""36""}, {""엉덩이둘레"": ""112"", ""허벅지둘레"": ""37""}]"
829,Uniqlo,female,"[""S"", ""M"", ""L"", ""XL""]",소프트저지롱재킷,재킷·코트,"[{""가슴너비"": ""46.5"", ""어깨너비"": ""38.5"", ""전체길이B"": ""66""}, {""가슴너비"": ""48.5"", ""어깨너비"": ""39.5"", ""전체길이B"": ""68""}, {""가슴너비"": ""51.5"", ""어깨너비"": ""41"", ""전체길이B"": ""70""}, {""가슴너비"": ""54.5"", ""어깨너비"": ""43"", ""전체길이B"": ""72""}]"
830,Uniqlo,BABY,"[""80"", ""90"", ""100""]",BT히트텍레깅스(도트),상의,"[{""엉덩이둘레"": ""42"", ""다리길이"": ""25""}, {""엉덩이둘레"": ""45"", ""다리길이"": ""31""}, {""엉덩이둘레"": ""48"", ""다리길이"": ""38""}]"
831,Uniqlo,KIDS,"[""XS"", ""S"", ""M"", ""L"", ""XL""]",KIDS보아스웨트팬츠,캐주얼 팬츠(전시안함),"[{""밑위길이"": ""20"", ""엉덩이둘레"": ""70"", ""밑단폭"": ""12"", ""허벅지폭"": ""21.5"", ""다리길이"": ""40""}, {""밑위길이"": ""21.5"", ""엉덩이둘레"": ""76"", ""밑단폭"": ""12.5"", ""허벅지폭"": ""23.5"", ""다리길이"": ""47.5""}, {""밑위길이"": ""23"", ""엉덩이둘레"": ""82"", ""밑단폭"": ""13"", ""허벅지폭"": ""25.5"", ""다리길이"": ""55""}, {""밑위길이"": ""24"", ""엉덩이둘레"": ""86"", ""밑단폭"": ""13.5"", ""허벅지폭"": ""27"", ""다리길이"": ""60.5""}, {""밑위길이"": ""25"", ""엉덩이둘레"": ""90"", ""밑단폭"": ""14.5"", ""허벅지폭"": ""28.5"", ""다리길이"": ""66""}]"
832,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""3XL""]",오버사이즈보더크루넥T(반팔),티셔츠,"[{""가슴너비"": ""51"", ""어깨길이"": ""50"", ""전체길이A"": ""62""}, {""가슴너비"": ""54"", ""어깨길이"": ""51.5"", ""전체길이A"": ""64""}, {""가슴너비"": ""57"", ""어깨길이"": ""53"", ""전체길이A"": ""67""}, {""가슴너비"": ""60"", ""어깨길이"": ""54.5"", ""전체길이A"": ""70""}, {""가슴너비"": ""64"", ""어깨길이"": ""56.5"", ""전체길이A"": ""73""}, {""가슴너비"": ""68"", ""어깨길이"": ""58.5"", ""전체길이A"": ""75""}, {""가슴너비"": ""72"", ""어깨길이"": ""60.5"", ""전체길이A"": ""76""}]"
833,Uniqlo,male,"[""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36""]",슬라우치피트테이퍼드진,진,"[{""엉덩이둘레"": ""97.5"", ""허벅지둘레"": ""30""}, {""엉덩이둘레"": ""100"", ""허벅지둘레"": ""30.5""}, {""엉덩이둘레"": ""102.5"", ""허벅지둘레"": ""31""}, {""엉덩이둘레"": ""105"", ""허벅지둘레"": ""31.5""}, {""엉덩이둘레"": ""107.5"", ""허벅지둘레"": ""32.5""}, {""엉덩이둘레"": ""110"", ""허벅지둘레"": ""33""}, {""엉덩이둘레"": ""112.5"", ""허벅지둘레"": ""33.5""}, {""엉덩이둘레"": ""115"", ""허벅지둘레"": ""34""}, {""엉덩이둘레"": ""117.5"", ""허벅지둘레"": ""34.5""}]"
834,Uniqlo,male,"[""M"", ""L"", ""XL""]",심리스복서브리프D(로라이즈),트렁크스·브리프,"[{""허리둘레(신체)"": ""76~84"", ""사이드길이"": ""22""}, {""허리둘레(신체)"": ""84~92"", ""사이드길이"": ""24""}, {""허리둘레(신체)"": ""92~100"", ""사이드길이"": ""26""}]"
835,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",Disney그래픽T(긴팔),UT,"[{""가슴너비"": ""43.5"", ""전체팔길이"": ""75.5""}, {""가슴너비"": ""46.5"", ""전체팔길이"": ""78""}, {""가슴너비"": ""49.5"", ""전체팔길이"": ""80.5""}, {""가슴너비"": ""52.5"", ""전체팔길이"": ""83""}, {""가슴너비"": ""56.5"", ""전체팔길이"": ""85.5""}, {""가슴너비"": ""60.5"", ""전체팔길이"": ""88""}, {""가슴너비"": ""64.5"", ""전체팔길이"": ""90.5""}]"
836,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""3XL""]",울트라라이트다운파카,울트라라이트다운,"[{""가슴너비"": ""50"", ""어깨너비"": ""43.5"", ""전체길이B"": ""63""}, {""가슴너비"": ""53"", ""어깨너비"": ""45"", ""전체길이B"": ""65""}, {""가슴너비"": ""56"", ""어깨너비"": ""46.5"", ""전체길이B"": ""67""}, {""가슴너비"": ""59"", ""어깨너비"": ""48"", ""전체길이B"": ""69""}, {""가슴너비"": ""63"", ""어깨너비"": ""50"", ""전체길이B"": ""72""}, {""가슴너비"": ""67"", ""어깨너비"": ""52"", ""전체길이B"": ""73""}, {""가슴너비"": ""71"", ""어깨너비"": ""54"", ""전체길이B"": ""74""}]"
837,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",이지케어스트레치슬림피트셔츠(긴팔),이지케어셔츠,"[{""가슴너비"": ""46.5"", ""전체팔길이"": ""79.5"", ""어깨길이"": ""42"", ""전체길이B"": ""72""}, {""가슴너비"": ""49.5"", ""전체팔길이"": ""81.5"", ""어깨길이"": ""43.5"", ""전체길이B"": ""74""}, {""가슴너비"": ""52.5"", ""전체팔길이"": ""84"", ""어깨길이"": ""45"", ""전체길이B"": ""76""}, {""가슴너비"": ""55.5"", ""전체팔길이"": ""86.5"", ""어깨길이"": ""46.5"", ""전체길이B"": ""78""}, {""가슴너비"": ""59.5"", ""전체팔길이"": ""89"", ""어깨길이"": ""48.5"", ""전체길이B"": ""81""}, {""가슴너비"": ""63.5"", ""전체팔길이"": ""91"", ""어깨길이"": ""50.5"", ""전체길이B"": ""82""}, {""가슴너비"": ""67.5"", ""전체팔길이"": ""92"", ""어깨길이"": ""52.5"", ""전체길이B"": ""82""}]"
838,Uniqlo,male,"[""73"", ""76"", ""79"", ""82"", ""85"", ""88"", ""91"", ""95""]",드라이스트레치팬츠(울라이크),롱팬츠,"[{""엉덩이둘레"": ""92"", ""허벅지둘레"": ""29.5""}, {""엉덩이둘레"": ""95"", ""허벅지둘레"": ""30.5""}, {""엉덩이둘레"": ""98"", ""허벅지둘레"": ""31.5""}, {""엉덩이둘레"": ""101"", ""허벅지둘레"": ""32.5""}, {""엉덩이둘레"": ""104"", ""허벅지둘레"": ""33.5""}, {""엉덩이둘레"": ""107"", ""허벅지둘레"": ""34.5""}, {""엉덩이둘레"": ""110"", ""허벅지둘레"": ""35.5""}, {""엉덩이둘레"": ""113"", ""허벅지둘레"": ""36.5""}]"
839,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""3XL""]",워쉬보더T(반팔),티셔츠,"[{""가슴너비"": ""45"", ""어깨길이"": ""40"", ""전체길이A"": ""63"", ""소매길이"": ""18.5""}, {""가슴너비"": ""48"", ""어깨길이"": ""41.5"", ""전체길이A"": ""65"", ""소매길이"": ""19""}, {""가슴너비"": ""51"", ""어깨길이"": ""43"", ""전체길이A"": ""68"", ""소매길이"": ""20.5""}, {""가슴너비"": ""54"", ""어깨길이"": ""44.5"", ""전체길이A"": ""71"", ""소매길이"": ""21.5""}, {""가슴너비"": ""58"", ""어깨길이"": ""46.5"", ""전체길이A"": ""74"", ""소매길이"": ""22.5""}, {""가슴너비"": ""62"", ""어깨길이"": ""48.5"", ""전체길이A"": ""76"", ""소매길이"": ""22.5""}, {""가슴너비"": ""66"", ""어깨길이"": ""50.5"", ""전체길이A"": ""76"", ""소매길이"": ""22.5""}]"
840,Uniqlo,BABY,"[""80"", ""90"", ""100""]",BT히트텍U넥T(긴팔)보더,상의,"[{""가슴너비"": ""22.5"", ""소매길이"": ""27"", ""전체길이A"": ""37"", ""어깨너비"": ""19.5""}, {""가슴너비"": ""24.5"", ""소매길이"": ""30.5"", ""전체길이A"": ""40"", ""어깨너비"": ""21""}, {""가슴너비"": ""26.5"", ""소매길이"": ""33.5"", ""전체길이A"": ""43"", ""어깨너비"": ""22.5""}]"
841,Uniqlo,BABY,"[""80"", ""90"", ""100""]",BT Disney크루넥T(긴팔)F,상의,"[{""가슴너비"": ""28"", ""소매길이"": ""25.8"", ""전체길이A"": ""35"", ""어깨너비"": ""22.5""}, {""가슴너비"": ""30"", ""소매길이"": ""29"", ""전체길이A"": ""38"", ""어깨너비"": ""24""}, {""가슴너비"": ""32"", ""소매길이"": ""32.3"", ""전체길이A"": ""41"", ""어깨너비"": ""25.5""}]"
842,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",플란넬체크셔츠(긴팔),플란넬컬렉션,"[{""가슴너비"": ""51"", ""전체팔길이"": ""74.5"", ""어깨너비"": ""40.5"", ""전체길이B"": ""66""}, {""가슴너비"": ""53"", ""전체팔길이"": ""76"", ""어깨너비"": ""41.5"", ""전체길이B"": ""68""}, {""가슴너비"": ""55"", ""전체팔길이"": ""77.5"", ""어깨너비"": ""42.5"", ""전체길이B"": ""70""}, {""가슴너비"": ""58"", ""전체팔길이"": ""79"", ""어깨너비"": ""44"", ""전체길이B"": ""72""}, {""가슴너비"": ""61"", ""전체팔길이"": ""80.5"", ""어깨너비"": ""45.5"", ""전체길이B"": ""74""}, {""가슴너비"": ""64"", ""전체팔길이"": ""81"", ""어깨너비"": ""46.5"", ""전체길이B"": ""75""}, {""가슴너비"": ""67"", ""전체팔길이"": ""81.5"", ""어깨너비"": ""47.5"", ""전체길이B"": ""76""}]"
843,Uniqlo,BABY,"[""80"", ""90"", ""100""]",BT레깅스(페어아일A),상의,"[{""엉덩이둘레"": ""51"", ""다리길이"": ""24.5""}, {""엉덩이둘레"": ""54"", ""다리길이"": ""30.5""}, {""엉덩이둘레"": ""57"", ""다리길이"": ""37.5""}]"
844,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""3XL""]",Dry EX풀짚파카(긴팔),스웨트컬렉션,"[{""가슴너비"": ""44.5"", ""전체팔길이"": ""79"", ""전체길이B"": ""62""}, {""가슴너비"": ""47.5"", ""전체팔길이"": ""81"", ""전체길이B"": ""65""}, {""가슴너비"": ""50.5"", ""전체팔길이"": ""83.5"", ""전체길이B"": ""67""}, {""가슴너비"": ""53.5"", ""전체팔길이"": ""86"", ""전체길이B"": ""69""}, {""가슴너비"": ""57.5"", ""전체팔길이"": ""88"", ""전체길이B"": ""72""}, {""가슴너비"": ""61.5"", ""전체팔길이"": ""89.5"", ""전체길이B"": ""74.5""}, {""가슴너비"": ""65.5"", ""전체팔길이"": ""90.5"", ""전체길이B"": ""75""}]"
845,Uniqlo,female,"[""S"", ""M"", ""L"", ""XL""]",Disney스웨트팬츠,스웨트컬렉션,"[{""허리둘레(신체)"": ""60~66"", ""엉덩이둘레"": ""92"", ""밑위길이"": ""23"", ""허벅지폭"": ""29.5"", ""밑단폭"": ""10""}, {""허리둘레(신체)"": ""63~69"", ""엉덩이둘레"": ""96"", ""밑위길이"": ""24"", ""허벅지폭"": ""31"", ""밑단폭"": ""11""}, {""허리둘레(신체)"": ""69~75"", ""엉덩이둘레"": ""102"", ""밑위길이"": ""25"", ""허벅지폭"": ""32.5"", ""밑단폭"": ""11.5""}, {""허리둘레(신체)"": ""75~81"", ""엉덩이둘레"": ""108"", ""밑위길이"": ""26"", ""허벅지폭"": ""34.5"", ""밑단폭"": ""12""}]"
